"YEARMONTHWEEK","DIST","mobility"
"2021-12-01","Gwanak.gu",241535
"2021-12-02","Gwanak.gu",218163
"2021-12-03","Gwanak.gu",212505
"2021-12-04","Gwanak.gu",323166
"2021-12-05","Gwanak.gu",242420
"2022-01-01","Gwanak.gu",234682
"2022-01-02","Gwanak.gu",233603
"2022-01-03","Gwanak.gu",236552
"2022-01-04","Gwanak.gu",232070
"2022-02-01","Gwanak.gu",216841
"2022-02-02","Gwanak.gu",219883
"2022-02-03","Gwanak.gu",218694
"2022-02-04","Gwanak.gu",224477
"2022-03-01","Gwanak.gu",230229
"2022-03-02","Gwanak.gu",229054
"2022-03-03","Gwanak.gu",230963
"2022-03-04","Gwanak.gu",239625
"2022-03-05","Gwanak.gu",240985
"2022-04-01","Gwanak.gu",239070
"2022-04-02","Gwanak.gu",240460
"2022-04-03","Gwanak.gu",253015
"2022-04-04","Gwanak.gu",258499
"2022-05-01","Gwanak.gu",260634
"2022-05-02","Gwanak.gu",262049
"2022-05-03","Gwanak.gu",262426
"2022-05-04","Gwanak.gu",261930
"2022-06-01","Gwanak.gu",258801
"2022-06-02","Gwanak.gu",254195
"2022-06-03","Gwanak.gu",256703
"2022-06-04","Gwanak.gu",257699
"2022-06-05","Gwanak.gu",252788
"2022-07-01","Gwanak.gu",257455
"2022-07-02","Gwanak.gu",241097
"2022-07-03","Gwanak.gu",249894
"2022-07-04","Gwanak.gu",240119
"2022-08-01","Gwanak.gu",232221
"2022-08-02","Gwanak.gu",228661
"2022-08-03","Gwanak.gu",239042
"2022-08-04","Gwanak.gu",249119
"2022-09-01","Gwanak.gu",256556
"2022-09-02","Gwanak.gu",259646
"2022-09-03","Gwanak.gu",263240
"2022-09-04","Gwanak.gu",273466
"2022-09-05","Gwanak.gu",388338
"2022-10-01","Gwanak.gu",525674
"2022-10-02","Gwanak.gu",451821
"2022-10-03","Gwanak.gu",540931
"2022-10-04","Gwanak.gu",543015
"2022-11-01","Gwanak.gu",401665
"2022-11-02","Gwanak.gu",431138
"2022-11-03","Gwanak.gu",433708
"2022-11-04","Gwanak.gu",495364
"2022-12-01","Gwanak.gu",453330
"2022-12-02","Gwanak.gu",352928
"2022-12-03","Gwanak.gu",246002
"2022-12-04","Gwanak.gu",246935
"2022-12-05","Gwanak.gu",253640
"2023-01-01","Gwanak.gu",241644
"2023-01-02","Gwanak.gu",247367
"2023-01-03","Gwanak.gu",253540
"2023-01-04","Gwanak.gu",231060
"2023-02-01","Gwanak.gu",247996
"2023-02-02","Gwanak.gu",248787
"2023-02-03","Gwanak.gu",249617
"2023-02-04","Gwanak.gu",258595
"2023-03-01","Gwanak.gu",265193
"2023-03-02","Gwanak.gu",269686
"2023-03-03","Gwanak.gu",275260
"2023-03-04","Gwanak.gu",274515
"2023-03-05","Gwanak.gu",271104
"2023-04-01","Gwanak.gu",251639
"2023-04-02","Gwanak.gu",254118
"2023-04-03","Gwanak.gu",253649
"2023-04-04","Gwanak.gu",263419
"2023-05-01","Gwanak.gu",256065
"2023-05-02","Gwanak.gu",268249
"2023-05-03","Gwanak.gu",261802
"2023-05-04","Gwanak.gu",254786
"2023-06-01","Gwanak.gu",256611
"2023-06-02","Gwanak.gu",255292
"2023-06-03","Gwanak.gu",260269
"2023-06-04","Gwanak.gu",258868
"2023-06-05","Gwanak.gu",259883
"2023-07-01","Gwanak.gu",266305
"2023-07-02","Gwanak.gu",255356
"2023-07-03","Gwanak.gu",261139
"2023-07-04","Gwanak.gu",256995
"2023-08-01","Gwanak.gu",246205
"2019-01-01","Gwangjin.gu",274328
"2019-01-02","Gwangjin.gu",275611
"2019-01-03","Gwangjin.gu",277149
"2019-01-04","Gwangjin.gu",279543
"2019-01-05","Gwangjin.gu",272033
"2019-02-01","Gwangjin.gu",251413
"2019-02-02","Gwangjin.gu",288136
"2019-02-03","Gwangjin.gu",289469
"2019-02-04","Gwangjin.gu",277142
"2019-03-01","Gwangjin.gu",297755
"2019-03-02","Gwangjin.gu",295437
"2019-03-03","Gwangjin.gu",291800
"2019-03-04","Gwangjin.gu",289086
"2019-04-01","Gwangjin.gu",311315
"2019-04-02","Gwangjin.gu",308386
"2019-04-03","Gwangjin.gu",303489
"2019-04-04","Gwangjin.gu",305114
"2019-05-01","Gwangjin.gu",334467
"2019-05-02","Gwangjin.gu",329194
"2019-05-03","Gwangjin.gu",313416
"2019-05-04","Gwangjin.gu",313005
"2019-05-05","Gwangjin.gu",305450
"2019-06-01","Gwangjin.gu",277950
"2019-06-02","Gwangjin.gu",271787
"2019-06-03","Gwangjin.gu",297365
"2019-06-04","Gwangjin.gu",290371
"2019-07-01","Gwangjin.gu",286218
"2019-07-02","Gwangjin.gu",286331
"2019-07-03","Gwangjin.gu",284552
"2019-07-04","Gwangjin.gu",271948
"2019-08-01","Gwangjin.gu",279456
"2019-08-02","Gwangjin.gu",270116
"2019-08-03","Gwangjin.gu",259572
"2019-08-04","Gwangjin.gu",250298
"2019-08-05","Gwangjin.gu",289258
"2019-09-01","Gwangjin.gu",290161
"2019-09-02","Gwangjin.gu",262877
"2019-09-03","Gwangjin.gu",303414
"2019-09-04","Gwangjin.gu",281895
"2019-10-01","Gwangjin.gu",293913
"2019-10-02","Gwangjin.gu",290275
"2019-10-03","Gwangjin.gu",300214
"2019-10-04","Gwangjin.gu",302253
"2019-10-05","Gwangjin.gu",301700
"2019-11-01","Gwangjin.gu",296568
"2019-11-02","Gwangjin.gu",290708
"2019-11-03","Gwangjin.gu",293482
"2019-11-04","Gwangjin.gu",290801
"2019-12-01","Gwangjin.gu",286314
"2019-12-02","Gwangjin.gu",295347
"2019-12-03","Gwangjin.gu",303649
"2019-12-04","Gwangjin.gu",300400
"2020-01-01","Gwangjin.gu",291481
"2020-01-02","Gwangjin.gu",281313
"2020-01-03","Gwangjin.gu",283543
"2020-01-04","Gwangjin.gu",268540
"2020-01-05","Gwangjin.gu",249660
"2020-02-01","Gwangjin.gu",235873
"2020-02-02","Gwangjin.gu",244197
"2020-02-03","Gwangjin.gu",235266
"2020-02-04","Gwangjin.gu",191827
"2020-03-01","Gwangjin.gu",191144
"2020-03-02","Gwangjin.gu",207036
"2020-03-03","Gwangjin.gu",217509
"2020-03-04","Gwangjin.gu",222638
"2020-04-01","Gwangjin.gu",221493
"2020-04-02","Gwangjin.gu",218330
"2020-04-03","Gwangjin.gu",222008
"2020-04-04","Gwangjin.gu",227346
"2020-04-05","Gwangjin.gu",243799
"2020-05-01","Gwangjin.gu",244830
"2020-05-02","Gwangjin.gu",236669
"2020-05-03","Gwangjin.gu",240040
"2020-05-04","Gwangjin.gu",242592
"2020-06-01","Gwangjin.gu",238690
"2020-06-02","Gwangjin.gu",236844
"2020-06-03","Gwangjin.gu",240556
"2020-06-04","Gwangjin.gu",238481
"2020-07-01","Gwangjin.gu",245042
"2020-07-02","Gwangjin.gu",242455
"2020-07-03","Gwangjin.gu",244606
"2020-07-04","Gwangjin.gu",243358
"2020-07-05","Gwangjin.gu",234460
"2020-08-01","Gwangjin.gu",227072
"2020-08-02","Gwangjin.gu",232260
"2020-08-03","Gwangjin.gu",203058
"2020-08-04","Gwangjin.gu",186125
"2020-09-01","Gwangjin.gu",179869
"2020-09-02","Gwangjin.gu",182085
"2020-09-03","Gwangjin.gu",214615
"2020-09-04","Gwangjin.gu",227161
"2020-10-01","Gwangjin.gu",214559
"2020-10-02","Gwangjin.gu",231551
"2020-10-03","Gwangjin.gu",240867
"2020-10-04","Gwangjin.gu",242949
"2020-10-05","Gwangjin.gu",246552
"2020-11-01","Gwangjin.gu",241606
"2020-11-02","Gwangjin.gu",244471
"2020-11-03","Gwangjin.gu",229412
"2020-11-04","Gwangjin.gu",201004
"2020-12-01","Gwangjin.gu",192536
"2020-12-02","Gwangjin.gu",179461
"2020-12-03","Gwangjin.gu",171083
"2020-12-04","Gwangjin.gu",168390
"2020-12-05","Gwangjin.gu",166621
"2021-01-01","Gwangjin.gu",165326
"2021-01-02","Gwangjin.gu",178922
"2021-01-03","Gwangjin.gu",194375
"2021-01-04","Gwangjin.gu",199619
"2021-02-01","Gwangjin.gu",197344
"2021-02-02","Gwangjin.gu",189132
"2021-02-03","Gwangjin.gu",209734
"2021-02-04","Gwangjin.gu",225570
"2021-03-01","Gwangjin.gu",218961
"2021-03-02","Gwangjin.gu",230443
"2021-03-03","Gwangjin.gu",231604
"2021-03-04","Gwangjin.gu",231654
"2021-04-01","Gwangjin.gu",235912
"2021-04-02","Gwangjin.gu",238709
"2021-04-03","Gwangjin.gu",220674
"2021-04-04","Gwangjin.gu",231312
"2021-04-05","Gwangjin.gu",229502
"2021-05-01","Gwangjin.gu",238071
"2021-05-02","Gwangjin.gu",226175
"2021-05-03","Gwangjin.gu",240500
"2021-05-04","Gwangjin.gu",230820
"2021-06-01","Gwangjin.gu",229597
"2021-06-02","Gwangjin.gu",225153
"2021-06-03","Gwangjin.gu",230038
"2021-06-04","Gwangjin.gu",233905
"2021-07-01","Gwangjin.gu",223063
"2021-07-02","Gwangjin.gu",212962
"2021-07-03","Gwangjin.gu",191241
"2021-07-04","Gwangjin.gu",190492
"2021-07-05","Gwangjin.gu",192840
"2021-08-01","Gwangjin.gu",195732
"2021-08-02","Gwangjin.gu",202064
"2021-08-03","Gwangjin.gu",201232
"2021-08-04","Gwangjin.gu",209350
"2021-09-01","Gwangjin.gu",217757
"2021-09-02","Gwangjin.gu",221310
"2021-09-03","Gwangjin.gu",228336
"2021-09-04","Gwangjin.gu",215893
"2021-09-05","Gwangjin.gu",225114
"2021-10-01","Gwangjin.gu",214561
"2021-10-02","Gwangjin.gu",223181
"2021-10-03","Gwangjin.gu",226508
"2021-10-04","Gwangjin.gu",235708
"2021-11-01","Gwangjin.gu",244215
"2021-11-02","Gwangjin.gu",237446
"2021-11-03","Gwangjin.gu",243159
"2021-11-04","Gwangjin.gu",239535
"2021-12-01","Gwangjin.gu",228321
